time,AIT502 (%),DPT511 (PSIG),HR3 Run,LT524A (LL),LT524B (LL),PT305 (PSIG),PT306 (PSIG),PT503 (PSIG),PT520A (PSIG),PT520B (PSIG),Purifier Bottom Temp (K),Purifier Top Temp (K),TE411 (K),TE412 (K),TE521A (K),TE521B (K),TE522A (K),TE522B (K),TT903 (K),Inlet Purity (%),Outlet Purity (%)
2023-03-22 18:19:44.136,99.99956512451172,0.005280494689941406,False,0.17206788063049316,3.277233600616455,104.0798568725586,0.19676685333251953,23.07942771911621,8.870648384094238,4.143261909484863,7.220000457763672,7.70999984741211,77.0999984741211,7.220000457763672,126.25120544433594,6.577577590942383,4.356930732727051,4.000555038452148,-16.092302322387695,98.77420043945312,99.99956512451172
2023-03-22 18:18:44.134,99.99956512451172,0.005280494689941406,False,0.16961808502674103,3.257641315460205,104.09071350097656,0.18868255615234375,23.07942771911621,8.869030952453613,4.140028953552246,7.2,7.670000457763672,76.70000457763672,7.2,126.25120544433594,6.577577590942383,4.381313323974609,4.038068771362305,-16.066984176635742,98.77420043945312,99.99956512451172
2023-03-22 18:17:44.114,99.99956512451172,0.005280494689941406,False,0.16961808502674103,3.24784517288208,104.09071350097656,0.19191741943359375,23.10112953186035,8.864182472229004,4.140028953552246,7.180000305175781,7.620000457763672,76.20000457763672,7.180000305175781,126.06764221191406,6.587459564208984,4.280027866363525,4.024938106536865,-16.041667938232422,98.77420043945312,99.99956512451172
2023-03-22 18:16:44.113,99.99956512451172,0.006337165832519531,False,0.1745177060365677,3.24784517288208,104.1015625,0.19029998779296875,23.09027671813965,8.872265815734863,4.144879341125488,7.15,7.580000305175782,75.80000305175781,7.15,125.88408660888672,6.597341537475586,4.3194169998168945,4.03244161605835,-16.041667938232422,98.77420043945312,99.99956512451172
2023-03-22 18:15:44.122,99.99956512451172,0.006337165832519531,False,0.1745177060365677,3.1988441944122314,104.0798568725586,0.19191741943359375,23.07942771911621,8.867417335510254,4.131945610046387,7.130000305175781,7.530000305175782,75.30000305175781,7.130000305175781,125.88408660888672,6.597341537475586,4.388817310333252,4.026813507080078,-16.016347885131836,98.77420043945312,99.99956512451172
2023-03-22 18:14:44.120,99.99956512451172,0.0042247772216796875,False,0.1745177060365677,3.1988441944122314,104.09071350097656,0.18868255615234375,23.07942771911621,8.870648384094238,4.130328178405762,7.1099998474121096,7.490000152587891,74.9000015258789,7.1099998474121096,125.70053100585938,6.597341537475586,4.398195266723633,4.015560150146484,-15.991029739379883,98.77420043945312,99.99956512451172
2023-03-22 18:13:44.115,99.99956512451172,0.006337165832519531,False,0.1769675463438034,3.1988441944122314,104.09071350097656,0.20000076293945312,23.09027671813965,8.870648384094238,4.131945610046387,7.090000152587891,7.45,74.5,7.090000152587891,125.51697540283203,6.6072235107421875,4.311914443969727,4.036192893981934,-15.991029739379883,98.77420043945312,99.99956512451172
2023-03-22 18:12:44.135,99.99956512451172,0.0042247772216796875,False,0.17941740155220032,3.149853229522705,104.11241149902344,0.19029998779296875,23.13368034362793,8.872265815734863,4.135178565979004,7.070000457763673,7.409999847412109,74.0999984741211,7.070000457763673,125.33341979980469,6.6072235107421875,4.353179454803467,4.03244161605835,-15.991029739379883,98.77420043945312,99.99956512451172
2023-03-22 18:11:44.131,99.99956512451172,0.006337165832519531,False,0.18186721205711365,3.17924165725708,104.09071350097656,0.19191741943359375,23.13368034362793,8.873883247375488,4.136795997619629,7.050000000000001,7.370000457763672,73.70000457763672,7.050000000000001,125.33341979980469,6.617105484008789,4.283780097961426,4.038068771362305,-15.991029739379883,98.77420043945312,99.99956512451172
2023-03-22 18:10:44.135,99.99956512451172,0.00739288330078125,False,0.18186721205711365,3.1302406787872314,104.0798568725586,0.19353294372558594,23.11197853088379,8.873883247375488,4.131945610046387,7.040000152587891,7.330000305175782,73.30000305175781,7.040000152587891,125.14982604980469,6.6072235107421875,4.334423065185547,4.079333305358887,-15.96571159362793,98.77420043945312,99.99956512451172
2023-03-22 18:09:44.125,99.99956512451172,0.006337165832519531,False,0.17941740155220032,3.140047073364258,104.0798568725586,0.19191741943359375,23.12282943725586,8.878731727600098,4.133563041687012,7.020000457763672,7.290000152587891,72.9000015258789,7.020000457763672,124.9659423828125,6.6072235107421875,4.360681533813477,4.038068771362305,-15.96571159362793,98.77420043945312,99.99956512451172
2023-03-22 18:08:44.133,99.99956512451172,0.006337165832519531,False,0.18186721205711365,3.1204445362091064,104.05815887451172,0.19353294372558594,23.10112953186035,8.881966590881348,4.1287126541137695,7.00999984741211,7.25999984741211,72.5999984741211,7.00999984741211,124.9659423828125,6.626987457275391,4.28753137588501,4.013684272766113,-15.940393447875977,98.77420043945312,99.99956512451172
2023-03-22 18:07:44.138,99.99956512451172,0.006337165832519531,False,0.18431715667247772,3.1302406787872314,104.1015625,0.19191741943359375,23.14453125,8.885201454162598,4.135178565979004,7,7.220000457763672,72.20000457763672,7,124.78062438964844,6.626987457275391,4.385066032409668,4.0962138175964355,-15.940393447875977,98.77420043945312,99.99956512451172
2023-03-22 18:06:44.137,99.99956512451172,0.0031681060791015625,False,0.17941740155220032,3.11063814163208,104.0798568725586,0.19353294372558594,23.16623306274414,8.888432502746582,4.131945610046387,7,7.190000152587891,71.9000015258789,7,124.59529876708984,6.626987457275391,4.291282653808594,4.0662031173706055,-15.936777114868164,98.77420043945312,99.99956512451172
